ticket_id,entereddate,lastmodified,closeddate,status,contactmethod,category,department,location,city,state,zip,latitude,longitude
163977,4/9/2018 12:46,4/9/2018 12:47,4/9/2018 12:47,closed,Other,Potholes,Street Department,4219-4559 Carmola Drive,Bloomington,IN,,39.20458221,-86.58683014
163979,4/9/2018 14:16,4/10/2018 14:28,4/10/2018 14:28,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
163981,4/9/2018 17:37,4/10/2018 14:29,4/10/2018 14:29,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
163985,4/10/2018 11:06,4/10/2018 11:07,4/10/2018 11:07,closed,Other,Potholes,Street Department,4005 N Hinkle RD,Bloomington,IN,47408,39.22061539,-86.41052246
163989,4/10/2018 12:56,4/10/2018 13:19,4/10/2018 13:19,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164001,4/10/2018 13:37,4/13/2018 11:35,4/13/2018 11:35,closed,Other,Potholes,Street Department,3209 S Forrester ST,Bloomington,IN,47401,39.1384697,-86.49333954
164024,4/12/2018 10:28,4/12/2018 11:28,4/12/2018 11:28,closed,Other,Potholes,Street Department,2750 S Leonard Springs RD,Bloomington,IN,47403,39.13698196,-86.58280945
164025,4/12/2018 10:34,4/12/2018 11:08,4/12/2018 11:08,closed,Other,Potholes,Street Department,4986-5620 West Airport Road,Bloomington,IN,,39.13683701,-86.60037231
164032,4/12/2018 16:47,4/16/2018 6:42,4/16/2018 6:42,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.19704819,-86.55194092
164042,4/14/2018 15:21,4/16/2018 6:43,4/16/2018 6:43,closed,Other,Potholes,Street Department,755 Daisy Drive,Bloomington,IN,,39.23096085,-86.605896
164043,4/14/2018 15:22,4/16/2018 6:43,4/16/2018 6:43,closed,Other,Potholes,Street Department,679-699 Robin Drive,Bloomington,IN,,39.23351288,-86.61232758
164044,4/14/2018 15:23,4/16/2018 6:43,4/16/2018 6:43,closed,Other,Potholes,Street Department,897-899 Meadowlands Drive,Bloomington,IN,,39.2309494,-86.60713196
164045,4/14/2018 15:25,4/16/2018 6:43,4/16/2018 6:43,closed,Other,Potholes,Street Department,1006 Forest View Drive North,Bloomington,IN,,39.22860718,-86.60547638
164046,4/14/2018 15:29,4/16/2018 14:58,4/16/2018 14:58,closed,Other,Potholes,Street Department,West Stonelake Drive,Bloomington,IN,,39.18719864,-86.54375458
164051,4/15/2018 15:47,4/16/2018 14:56,4/16/2018 14:56,closed,Other,Potholes,Street Department,3857 S Mill Stone WAY,Bloomington,IN,47401,39.12401962,-86.50876617
164053,4/16/2018 9:10,4/16/2018 9:11,4/16/2018 9:11,closed,Other,Potholes,Street Department,3318-3586 South Rockport Road,Bloomington,IN,,39.1295433,-86.55661774
164056,4/16/2018 10:24,5/18/2018 15:04,5/18/2018 15:04,closed,Other,Potholes,Utilities T & D,543-549 North Park Ridge Road,Bloomington,IN,,39.17136383,-86.47431946
164057,4/16/2018 10:25,4/20/2018 10:26,4/20/2018 10:26,closed,Other,Potholes,Utilities T & D,543-549 North Park Ridge Road,Bloomington,IN,,39.17136383,-86.47431946
164058,4/16/2018 13:11,4/19/2018 6:08,4/19/2018 6:08,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164059,4/16/2018 14:07,4/19/2018 6:07,4/19/2018 6:07,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164061,4/16/2018 14:57,4/17/2018 8:26,4/17/2018 8:26,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164070,4/17/2018 12:54,4/18/2018 11:37,4/18/2018 11:37,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164074,4/17/2018 17:21,4/19/2018 6:08,4/19/2018 6:08,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164076,4/18/2018 7:53,4/18/2018 8:44,4/18/2018 8:44,closed,Other,Potholes,Street Department,8146-8198 East North Shore Drive,Bloomington,IN,,39.27455139,-86.41318512
164077,4/18/2018 8:33,4/19/2018 6:07,4/19/2018 6:07,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164078,4/18/2018 9:17,4/18/2018 9:19,4/18/2018 9:19,closed,Other,Potholes,Street Department,South Welmir Drive,Bloomington,IN,,39.16694641,-86.58228302
164080,4/18/2018 9:29,4/18/2018 9:32,4/18/2018 9:32,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164083,4/18/2018 11:37,4/23/2018 6:20,4/23/2018 6:20,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164085,4/18/2018 13:19,4/23/2018 6:20,4/23/2018 6:20,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164088,4/18/2018 16:05,4/23/2018 6:19,4/23/2018 6:19,closed,Other,Potholes,Street Department,2900-2904 North Ramble Road East,Bloomington,IN,,39.19852448,-86.52944946
164089,4/18/2018 16:45,4/23/2018 6:20,4/23/2018 6:20,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164096,4/19/2018 11:43,4/23/2018 14:51,4/23/2018 14:51,closed,Other,Potholes,Street Department,975-1025 West Rosewood Drive,Bloomington,IN,,39.20537949,-86.54560852
164101,4/19/2018 20:08,4/23/2018 14:50,4/23/2018 14:50,closed,Other,Potholes,Street Department,901-999 North Summitt Street,Bloomington,IN,,39.17458344,-86.54813385
164103,4/20/2018 9:56,4/23/2018 7:05,4/23/2018 7:05,closed,Other,Potholes,Utilities Finance Office,,Bloomington,IN,,,
164107,4/22/2018 14:56,4/24/2018 6:04,4/24/2018 6:04,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.13209534,-86.50071716
164108,4/22/2018 14:56,4/24/2018 6:01,4/24/2018 6:01,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.13209534,-86.50071716
164110,4/22/2018 15:03,4/24/2018 6:00,4/24/2018 6:00,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.13113403,-86.50419617
164118,4/23/2018 16:01,5/1/2018 18:34,5/1/2018 18:34,closed,Other,Potholes,Planning and Transportation,816 E 8th ST,Bloomington,IN,47408,39.16930771,-86.52390289
164121,4/23/2018 18:09,5/2/2018 9:44,5/2/2018 9:44,closed,Other,Potholes,Planning and Transportation,,Bloomington,IN,,,
164129,4/24/2018 10:55,4/24/2018 11:58,4/24/2018 11:58,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.12644577,-86.50402832
164130,4/24/2018 11:52,4/24/2018 12:33,4/24/2018 12:33,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.17329025,-86.51895142
164132,4/24/2018 18:23,4/26/2018 7:29,4/26/2018 7:29,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164134,4/24/2018 19:57,4/26/2018 7:30,4/26/2018 7:30,closed,Other,Potholes,Street Department,1400-1430 West Estate Drive,Bloomington,IN,,39.11920166,-86.54673004
164137,4/24/2018 21:16,4/26/2018 7:27,4/26/2018 7:27,closed,Other,Potholes,Street Department,100-198 West 4th Street,Bloomington,IN,,39.16559982,-86.53418732
164138,4/24/2018 21:17,4/26/2018 7:29,4/26/2018 7:29,closed,Other,Potholes,Street Department,525 E 4th ST,Bloomington,IN,47408,39.16555786,-86.52715302
164139,4/24/2018 21:19,4/26/2018 7:28,4/26/2018 7:28,closed,Other,Potholes,Street Department,1023 E Sheridan DR,Bloomington,IN,47401,39.15596008,-86.52093506
164145,4/25/2018 8:58,4/26/2018 12:18,4/26/2018 12:18,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164162,4/26/2018 17:34,5/2/2018 15:34,5/2/2018 15:34,closed,Other,Potholes,Street Department,1006-1008 South Palmer Avenue,Bloomington,IN,,39.15485382,-86.52920532
164168,4/27/2018 8:21,5/3/2018 12:15,5/3/2018 12:15,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164169,4/27/2018 8:26,5/2/2018 15:31,5/2/2018 15:31,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164192,4/28/2018 18:50,5/2/2018 15:32,5/2/2018 15:32,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164200,4/29/2018 17:58,5/2/2018 15:32,5/2/2018 15:32,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164201,4/29/2018 18:33,5/1/2018 11:23,5/1/2018 11:23,closed,Other,Potholes,Street Department,600-610 West 3rd Street,Bloomington,IN,,39.1643219,-86.54003143
164209,4/30/2018 10:12,5/3/2018 15:24,5/3/2018 15:24,closed,Other,Potholes,Street Department,200-248 North Grant Street,Bloomington,IN,,39.16801453,-86.52974701
164218,5/1/2018 9:46,5/1/2018 9:51,5/1/2018 9:51,closed,Other,Potholes,Street Department,457-1267 North Oard Road,Bloomington,IN,,39.17322922,-86.62049866
164220,5/1/2018 11:49,5/2/2018 5:33,5/2/2018 5:33,closed,Other,Potholes,Street Department,3101 East Rogers Road,Bloomington,IN,,39.135849,-86.49633026
164243,5/2/2018 9:34,5/3/2018 15:23,5/3/2018 15:23,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164252,5/3/2018 0:03,5/3/2018 6:37,5/3/2018 6:37,closed,Other,Potholes,Street Department,524-620 North Fairview Street,Bloomington,IN,,39.17124557,-86.54112244
164262,5/3/2018 14:08,5/7/2018 11:57,5/7/2018 11:57,closed,Other,Potholes,Street Department,1280 E Short ST,Bloomington,IN,47401,39.1440239,-86.51717377
164265,5/4/2018 9:54,5/7/2018 11:58,5/7/2018 11:58,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164271,5/5/2018 8:53,5/7/2018 13:08,5/7/2018 13:08,closed,Other,Potholes,Street Department,1422-1460 South Smith Road,Bloomington,IN,,39.14834595,-86.4805603
164272,5/5/2018 10:08,5/7/2018 11:56,5/7/2018 11:56,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164273,5/5/2018 10:09,5/7/2018 13:08,5/7/2018 13:08,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164275,5/5/2018 11:52,5/7/2018 11:57,5/7/2018 11:57,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.14686584,-86.49889374
164280,5/5/2018 14:33,5/7/2018 12:00,5/7/2018 12:00,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164313,5/8/2018 1:08,5/9/2018 13:04,5/9/2018 13:04,closed,Other,Potholes,Street Department,Fields Drive,Bloomington,IN,,39.153862,-86.48431396
164314,5/8/2018 1:09,5/9/2018 13:05,5/9/2018 13:05,closed,Other,Potholes,Street Department,1255-1311 South Fenbrook Lane,Bloomington,IN,,39.15264511,-86.48707581
164340,5/8/2018 17:40,5/16/2018 6:41,5/16/2018 6:41,closed,Other,Potholes,Street Department,1499 South Henderson Street,Bloomington,IN,,39.15057373,-86.52690887
164345,5/9/2018 7:44,5/15/2018 5:58,5/15/2018 5:58,closed,Other,Potholes,Street Department,3976 South Sare Road,Bloomington,IN,,39.12231064,-86.51158142
164350,5/9/2018 10:31,5/15/2018 5:59,5/15/2018 5:59,closed,Other,Potholes,Street Department,3800-3814 East Brownridge Road,Bloomington,IN,,39.16034317,-86.4839325
164356,5/9/2018 14:49,5/15/2018 5:57,5/15/2018 5:57,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164369,5/10/2018 20:01,5/15/2018 5:58,5/15/2018 5:58,closed,Other,Potholes,Street Department,4201-4215 East Cambridge Drive,Bloomington,IN,,39.16875458,-86.47746277
164370,5/10/2018 20:03,5/11/2018 6:32,5/11/2018 6:32,closed,Other,Potholes,Street Department,217-299 North Park Ridge Road,Bloomington,IN,,39.16821671,-86.4752121
164371,5/10/2018 20:03,5/15/2018 5:59,5/15/2018 5:59,closed,Other,Potholes,Street Department,217-299 North Park Ridge Road,Bloomington,IN,,39.16821671,-86.4752121
164410,5/14/2018 16:03,5/15/2018 5:56,5/15/2018 5:56,closed,Other,Potholes,Street Department,8440-8578 South Strain Ridge Road,Bloomington,IN,,39.04138184,-86.51252747
164413,5/15/2018 7:13,5/15/2018 11:51,5/15/2018 11:51,closed,Other,Potholes,Street Department,1040-1064 West Rosewood Drive,Bloomington,IN,,39.20544052,-86.54650879
164418,5/15/2018 8:59,5/16/2018 6:30,5/16/2018 6:30,closed,Other,Potholes,Street Department,3998 South Woods Edge Bend,Bloomington,IN,,39.12485504,-86.5161438
164419,5/15/2018 9:21,5/16/2018 6:30,5/16/2018 6:30,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164430,5/15/2018 15:23,5/16/2018 6:31,5/16/2018 6:31,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164443,5/17/2018 6:46,5/17/2018 10:18,5/17/2018 10:18,closed,Other,Potholes,Utilities T & D,601 South Rose Avenue,Bloomington,IN,,39.16102982,-86.51158142
164475,5/19/2018 2:04,5/21/2018 12:08,5/21/2018 12:08,closed,Other,Potholes,Street Department,3430 E Covenanter DR,Bloomington,IN,47401,39.15248871,-86.49047852
164476,5/19/2018 2:05,5/21/2018 12:08,5/21/2018 12:08,closed,Other,Potholes,Street Department,3901 E Fenbrook LN,Bloomington,IN,47401,39.15468216,-86.48008728
164477,5/19/2018 2:06,5/21/2018 12:09,5/21/2018 12:09,closed,Other,Potholes,Street Department,Fields Drive,Bloomington,IN,,39.15458298,-86.48079681
164482,5/20/2018 15:15,5/21/2018 6:13,5/21/2018 6:13,closed,Other,Potholes,Street Department,2000-2098 East Wexley Road,Bloomington,IN,,39.13703537,-86.50820923
164519,5/22/2018 20:34,7/25/2018 8:03,,open,Other,Potholes,Parks and Recreation,600-602 North College Avenue,Bloomington,IN,,39.17172623,-86.53475189
164526,5/23/2018 10:41,5/24/2018 11:42,5/24/2018 11:42,closed,Other,Potholes,Street Department,2730-2742 South Pine Meadows Drive,Bloomington,IN,,39.13699722,-86.5489502
164531,5/23/2018 14:27,5/24/2018 15:34,5/24/2018 15:34,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164533,5/24/2018 2:42,5/24/2018 15:33,5/24/2018 15:33,closed,Other,Potholes,Street Department,931-955 South Smith Road,Bloomington,IN,,39.15465927,-86.48035431
164562,5/25/2018 15:25,5/29/2018 6:38,5/29/2018 6:38,closed,Other,Potholes,Street Department,251-299 West 4th Street,Bloomington,IN,,39.16559982,-86.53604126
164563,5/25/2018 15:27,5/30/2018 5:28,5/30/2018 5:28,closed,Other,Potholes,Street Department,289-295 West 2nd Street,Bloomington,IN,,39.16138458,-86.53614807
164564,5/25/2018 15:30,5/29/2018 9:38,5/29/2018 9:38,closed,Other,Potholes,Street Department,258-296 West 3rd Street,Bloomington,IN,,39.16471481,-86.53549957
164565,5/25/2018 15:31,5/29/2018 6:38,5/29/2018 6:38,closed,Other,Potholes,Street Department,258-296 West 3rd Street,Bloomington,IN,,39.16471481,-86.53549957
164569,5/25/2018 18:08,5/31/2018 10:45,5/31/2018 10:45,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164585,5/29/2018 9:12,5/30/2018 12:57,5/30/2018 12:57,closed,Walk In,Potholes,Utilities T & D,653 S Rogers ST,Bloomington,IN,47403,39.15958786,-86.53852081
164604,5/30/2018 16:40,5/31/2018 6:02,5/31/2018 6:02,closed,Other,Potholes,Street Department,4343 E Stipp RD,Bloomington,IN,47401,39.10084534,-86.47668457
164605,5/30/2018 17:05,5/31/2018 10:46,5/31/2018 10:46,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164614,5/31/2018 14:34,6/4/2018 9:12,6/4/2018 9:12,closed,Other,Potholes,Street Department,2521 E 2nd ST,Bloomington,IN,47401,39.1611824,-86.50140381
164626,6/1/2018 11:27,6/4/2018 9:33,6/4/2018 9:33,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164633,6/1/2018 13:42,6/8/2018 10:48,6/8/2018 10:48,closed,Other,Potholes,Utilities T & D,618-698 South Eastside Drive,Bloomington,IN,,39.16017914,-86.51268768
164638,6/1/2018 16:05,6/13/2018 11:35,6/13/2018 11:35,closed,Other,Potholes,Street Department,4609-4617 East Compton Boulevard,Bloomington,IN,,39.15490723,-86.46664429
164640,6/1/2018 17:12,6/4/2018 9:06,6/4/2018 9:06,closed,Other,Potholes,Public Works Department,,Bloomington,IN,,,
164644,6/3/2018 2:52,6/4/2018 9:11,6/4/2018 9:11,closed,Other,Potholes,Street Department,West Vaughn Clipp Way,Bloomington,IN,,39.18245697,-86.53726196
164658,6/4/2018 11:54,6/19/2018 15:09,6/19/2018 15:09,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164675,6/5/2018 8:56,6/19/2018 15:02,6/19/2018 15:02,closed,Other,Potholes,Street Department,1515-1517 East University Street,Bloomington,IN,,39.16016769,-86.51475525
164705,6/6/2018 13:42,6/12/2018 15:54,6/12/2018 15:54,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164735,6/10/2018 11:45,6/19/2018 15:02,6/19/2018 15:02,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164736,6/10/2018 17:25,6/12/2018 15:38,6/12/2018 15:38,closed,Other,Potholes,Street Department,4942 W Cornwell CT,Bloomington,IN,47403,39.14597321,-86.5976181
164738,6/11/2018 8:20,6/22/2018 10:06,6/22/2018 10:06,closed,Other,Potholes,Utilities T & D,3420 S Leonard Springs RD,Bloomington,IN,47403,39.12916946,-86.58257294
164743,6/11/2018 9:17,6/18/2018 9:37,6/18/2018 9:37,closed,Other,Potholes,Street Department,401 S Washington ST,Bloomington,IN,47401,39.16270828,-86.53227997
164747,6/11/2018 12:16,6/22/2018 10:20,6/22/2018 10:20,closed,Other,Potholes,Utilities T & D,,Bloomington,IN,,,
164753,6/11/2018 15:47,6/19/2018 15:09,6/19/2018 15:09,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164755,6/11/2018 18:29,6/19/2018 15:03,6/19/2018 15:03,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164767,6/12/2018 11:31,6/21/2018 6:25,6/21/2018 6:25,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164824,6/14/2018 14:49,6/18/2018 7:58,6/18/2018 7:58,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164825,6/14/2018 14:54,6/19/2018 15:03,6/19/2018 15:03,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164827,6/14/2018 19:05,6/19/2018 15:14,6/19/2018 15:14,closed,Other,Potholes,Street Department,2528 Cota Drive,Bloomington,IN,,39.13577271,-86.56869507
164868,6/19/2018 7:59,6/19/2018 15:12,6/19/2018 15:12,closed,Other,Potholes,Street Department,116 S Park Ridge RD,Bloomington,IN,47408,39.16549301,-86.47605896
164881,6/19/2018 15:45,6/19/2018 15:46,6/19/2018 15:46,closed,Other,Potholes,Street Department,1425 West Dove Drive,Bloomington,IN,,39.11999512,-86.54864502
164892,6/20/2018 11:14,6/25/2018 15:14,6/25/2018 15:14,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.1264534,-86.50404358
164893,6/20/2018 11:22,6/20/2018 15:04,6/20/2018 15:04,closed,Other,Potholes,Street Department,3722 S Bainbridge DR,Bloomington,IN,47401,39.12826157,-86.5187149
164895,6/20/2018 12:14,6/21/2018 6:32,6/21/2018 6:32,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164898,6/20/2018 14:48,6/21/2018 9:31,6/21/2018 9:31,closed,Other,Potholes,Street Department,3931 W Tapp RD,Bloomington,IN,47403,39.1367836,-86.58242035
164903,6/20/2018 15:05,6/20/2018 15:13,6/20/2018 15:13,closed,Other,Potholes,Street Department,343 West Country Club Drive,Bloomington,IN,,39.13598251,-86.53689575
164908,6/21/2018 10:26,7/9/2018 6:32,7/9/2018 6:32,closed,Other,Potholes,Street Department,3931 W Tapp RD,Bloomington,IN,47403,39.13676834,-86.58252716
164913,6/21/2018 13:35,6/21/2018 14:28,,open,Other,Potholes,Planning and Transportation,,Bloomington,IN,,,
164918,6/21/2018 19:46,6/25/2018 8:11,6/25/2018 8:11,closed,Other,Potholes,Street Department,,Bloomington,IN,,39.13599777,-86.50188446
164954,6/25/2018 21:51,6/26/2018 13:01,6/26/2018 13:01,closed,Other,Potholes,Street Department,1045 West Pinehurst Drive,Bloomington,IN,,39.13851547,-86.54774475
164959,6/26/2018 10:33,6/28/2018 13:46,6/28/2018 13:46,closed,Other,Potholes,Utilities T & D,East 11th Street,Bloomington,IN,,39.1733017,-86.51895905
164970,6/26/2018 13:38,6/26/2018 13:55,6/26/2018 13:55,closed,Other,Potholes,Street Department,112 North Rogers Street,Bloomington,IN,,39.16706085,-86.53868103
164974,6/26/2018 14:55,6/27/2018 11:47,6/27/2018 11:47,closed,Email,Potholes,Street Department,420 W 6th ST,Bloomington,IN,47404,39.16761017,-86.53865051
164975,6/26/2018 14:55,6/26/2018 15:23,6/26/2018 15:23,closed,Email,Potholes,Street Department,420 W 6th ST,Bloomington,IN,47404,39.16761017,-86.53865051
164976,6/26/2018 14:55,6/26/2018 15:23,6/26/2018 15:23,closed,Email,Potholes,Street Department,420 W 6th ST,Bloomington,IN,47404,39.16761017,-86.53865051
164995,6/28/2018 12:35,8/27/2018 11:20,8/27/2018 11:20,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
164997,6/28/2018 12:48,6/28/2018 13:00,6/28/2018 13:00,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165002,6/28/2018 23:19,7/3/2018 13:26,7/3/2018 13:26,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165015,7/2/2018 11:55,7/2/2018 12:21,7/2/2018 12:21,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165057,7/5/2018 15:05,10/22/2018 10:00,10/22/2018 10:00,closed,Other,Potholes,Street Department,108e East 6th Street,Bloomington,IN,,39.16754913,-86.53313446
165058,7/5/2018 15:20,7/9/2018 6:31,7/9/2018 6:31,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165061,7/5/2018 22:17,7/6/2018 11:04,7/6/2018 11:04,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165072,7/6/2018 21:53,7/26/2018 10:40,7/26/2018 10:40,closed,Other,Potholes,Utilities T & D,,Bloomington,IN,,,
165078,7/9/2018 8:58,7/13/2018 13:10,7/13/2018 13:10,closed,Other,Potholes,HAND,,Bloomington,IN,,,
165087,7/10/2018 7:12,7/10/2018 13:18,7/10/2018 13:18,closed,Other,Potholes,Street Department,3101 East Rogers Road,Bloomington,IN,,39.13587952,-86.49613953
165100,7/10/2018 12:16,7/19/2018 11:06,7/19/2018 11:06,closed,Other,Potholes,Utilities T & D,1210 S Lincoln ST,Bloomington,IN,47401,39.15279007,-86.53138733
165101,7/10/2018 12:18,7/11/2018 6:09,7/11/2018 6:09,closed,Other,Potholes,Street Department,253 East Davis Street,Bloomington,IN,,39.15420151,-86.53156281
165106,7/10/2018 16:12,7/11/2018 10:46,7/11/2018 10:46,closed,Other,Potholes,Street Department,607 W 1st ST,Bloomington,IN,47403,39.15943527,-86.54013824
165131,7/12/2018 11:50,7/13/2018 13:45,7/13/2018 13:45,closed,Other,Potholes,Utilities T & D,,Bloomington,IN,,,
165140,7/12/2018 22:58,7/18/2018 10:28,7/18/2018 10:28,closed,Other,Potholes,Street Department,6120 West Maybury Mall,Bloomington,IN,,39.13177872,-86.58231354
165141,7/12/2018 23:03,7/16/2018 15:34,7/16/2018 15:34,closed,Other,Potholes,Street Department,4704 W Leonard Springs RD,Bloomington,IN,47403,39.12249756,-86.59580231
165146,7/13/2018 13:01,7/18/2018 6:47,7/18/2018 6:47,closed,Other,Potholes,Street Department,924 S Dunn ST,Bloomington,IN,47401,39.15604019,-86.52827454
165153,7/15/2018 14:25,7/16/2018 15:26,7/16/2018 15:25,closed,Other,Potholes,Street Department,460 East Blue Ridge Drive,Bloomington,IN,,39.19848633,-86.52941132
165160,7/16/2018 13:18,7/23/2018 10:41,7/23/2018 10:41,closed,Other,Potholes,Street Department,2901 S Mcintire DR,Bloomington,IN,47403,39.13531113,-86.56990051
165183,7/17/2018 9:14,7/23/2018 10:44,7/23/2018 10:44,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165185,7/17/2018 13:23,8/6/2019 14:49,8/6/2019 14:49,closed,Other,Potholes,Parks and Recreation,303 E Kirkwood AVE,Bloomington,IN,47408,39.1668663,-86.5304184
165186,7/17/2018 13:28,7/30/2018 9:46,7/30/2018 9:46,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165187,7/17/2018 14:07,7/18/2018 10:23,7/18/2018 10:23,closed,Do Not Contact,Potholes,Street Department,420 S Curry PIKE,Bloomington,IN,47403,39.16291428,-86.58304596
165207,7/18/2018 21:28,7/19/2018 10:32,7/19/2018 10:32,closed,Other,Potholes,Street Department,517 S Rogers ST,Bloomington,IN,47403,39.16147614,-86.5386734
165225,7/20/2018 9:52,8/25/2020 15:09,8/25/2020 15:09,closed,Other,Potholes,Public Works Department,,Bloomington,IN,,,
165234,7/22/2018 15:25,7/30/2018 13:45,7/30/2018 13:45,closed,Other,Potholes,Utilities T & D,,Bloomington,IN,,39.13131714,-86.50812531
165259,7/24/2018 9:22,7/26/2018 14:59,7/26/2018 14:59,closed,Other,Potholes,Street Department,214 E Hillside DR,Bloomington,IN,47401,39.15047455,-86.53164673
165260,7/24/2018 9:36,7/26/2018 14:58,7/26/2018 14:58,closed,Other,Potholes,Street Department,815 East Allendale Drive,Bloomington,IN,,39.13064575,-86.52436066
165270,7/24/2018 16:25,7/25/2018 7:22,7/25/2018 7:22,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165272,7/25/2018 0:36,7/25/2018 8:19,7/25/2018 8:19,closed,Other,Potholes,Street Department,3600 E Homestead DR,Bloomington,IN,47401,39.15439224,-86.48694611
165299,7/26/2018 11:20,7/26/2018 14:57,7/26/2018 14:57,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165300,7/26/2018 15:39,7/30/2018 8:38,7/30/2018 8:38,closed,Other,Potholes,Street Department,3931 W Tapp RD,Bloomington,IN,47403,39.1367569,-86.58250427
165302,7/26/2018 18:16,7/30/2018 12:19,7/30/2018 12:19,closed,Other,Potholes,Street Department,2111 East Arden Drive,Bloomington,IN,,39.14731979,-86.50697327
165303,7/26/2018 18:20,7/30/2018 8:28,7/30/2018 8:28,closed,Other,Potholes,Street Department,2111 East Arden Drive,Bloomington,IN,,39.14736176,-86.5069809
165344,7/31/2018 15:41,8/1/2018 14:15,8/1/2018 14:15,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165349,8/1/2018 15:24,11/26/2018 14:26,11/26/2018 14:26,closed,Other,Potholes,Planning and Transportation,800 N Washington ST,Bloomington,IN,47408,39.17372131,-86.53211975
165361,8/3/2018 11:32,8/6/2018 8:39,8/6/2018 8:39,closed,Email,Potholes,Street Department,2852 E Buick Cadillac BLVD,Bloomington,IN,47401,39.15796661,-86.4967041
165379,8/6/2018 9:33,8/7/2018 7:21,8/7/2018 7:21,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165393,8/7/2018 14:11,8/8/2018 10:16,8/8/2018 10:16,closed,Other,Potholes,Street Department,1866 Liberty Drive,Bloomington,IN,,39.14696884,-86.57699585
165428,8/8/2018 9:43,8/8/2018 13:37,8/8/2018 13:37,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165443,8/10/2018 8:42,8/14/2018 12:40,8/14/2018 12:40,closed,Other,Potholes,Utilities T & D,,Bloomington,IN,,,
165450,8/10/2018 12:04,8/13/2018 15:36,8/13/2018 15:36,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165451,8/10/2018 12:07,8/13/2018 15:35,8/13/2018 15:35,closed,Other,Potholes,Street Department,,Bloomington,IN,,,
165461,8/11/2018 14:28,8/13/2018 15:36,8/13/2018 15:36,closed,Other,Potholes,Street Department,415 E 11th ST,Bloomington,IN,47408,39.17371368,-86.52893066
